Time Step,T1,T2,T3,T4,T5,T6,T7,T8,T9,Tf_ghe1,Tf_ghe2,Tf_ghe3,T_ghe1_ext,T_ghe2_ext,T_ghe3_ext,q_ghe1,q_ghe2,q_ghe3
Units,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,W/m,W/m
4382,7.096269195353346,10.142907447935968,9.37584904165224,9.463755167529873,9.450231546397594,10.14299771046469,9.946959864540311,7.819396599277174,7.340697132459588,7.819396599277173,6.921835098994203,6.816922981517642,5.691833334014036,6.024273598711233,6.2931488305756975,-3.633117747014491,-1.5327142881984746,-0.8944190728820812
4383,7.122316887184253,10.235318993252966,9.483270714474127,9.560602610256257,9.550163645900701,10.332517921747145,10.113005299638429,7.884408149677354,7.380797892190123,7.884408149677354,6.940138916888797,6.8269100243204015,5.655810999716279,5.9958696841002395,6.27302215645068,-3.8832160542093734,-1.6453406324801847,-0.9651211573976334
4384,7.139349912370961,10.20735849883021,9.463466581558947,9.554457257717612,9.543837730654587,10.411718786342107,10.158560420875935,7.9239928845063625,7.406066633788995,7.9239928845063625,6.952881164411297,6.834530802178923,5.6894253481367905,5.98176944431623,6.262994970568854,-3.935576649076384,-1.7103464303700724,-1.0066033075238556
4385,7.108207175740192,9.79688726454572,9.083898136367065,9.276186984586516,9.264321092984368,10.397477607071519,10.01336786436663,7.86747634012531,7.3639107804425405,7.867476340125311,6.923290915720113,6.815974484651791,5.721584815883991,5.979105491314916,6.268038188861043,-3.2853253005642737,-1.4455326507331767,-0.8388816281360055
4386,7.071251981624418,10.142404890049237,9.52954193525746,9.66357825161264,9.646323138351034,11.373404478293429,10.729663549893065,7.84099294691838,7.322487992506854,7.84099294691838,6.868796157396769,6.7841251120444905,4.952322343943696,5.896599367875159,6.245762231582125,-3.115752776245625,-1.0486224503720578,-0.5806842904486418
4387,7.040245533913736,10.294028957072655,9.577246187461464,9.633056701068819,9.613250220443387,11.480781296316012,10.762555644502712,7.789021796013377,7.280207609377219,7.789021796013376,6.834995196070581,6.766003161955467,4.815487947524042,5.880968596127786,6.251798714533717,-2.7443275834354064,-0.8804882160276177,-0.4745684833221554
4388,6.978623691656107,10.103289302756071,9.127351072904025,9.127351072904025,9.100486084724542,11.202096188707047,10.306359169677345,7.65393674128643,7.190926001412625,7.653936741286429,6.785791604023044,6.7359924805058,5.001514312895516,5.917646466759658,6.281058959598976,-1.7955608782891581,-0.5876920012672165,-0.30796784992433646
4389,6.940313379809981,9.923621158398706,8.85160822974531,8.85160822974531,8.811354892208021,10.670697160085117,9.868301134484243,7.562096989443726,7.133726093748258,7.562096989443726,6.758901560014722,6.7192702781662375,5.255892844403209,5.955706130585718,6.304814462584217,-1.4196729793874796,-0.4944379493810367,-0.25513427499344654
4390,6.897921009551146,9.670201215389046,8.451346316831643,8.451346316831643,8.4174136230631,9.937239896735479,9.143849582303222,7.456081972368702,7.070342218050136,7.456081972368702,6.732819933021391,6.700868199838014,5.768314362434183,6.009557893674081,6.331394181625893,-0.9125797386739983,-0.39106940966001846,-0.1997754317609708
4391,6.866492075135182,9.510622910446912,8.20745180638299,8.20745180638299,8.171163586503079,9.222160985294952,8.74941882694685,7.379140551648551,7.024089626800466,7.379140551648552,6.7134200675583875,6.6863805875177125,6.008862276350254,6.047699583468223,6.34867154823496,-0.6924191399534391,-0.3363970759463093,-0.17064869723907808
4392,6.835390489541168,9.229878344181866,7.756650978924922,7.756650978924922,7.7118748747150425,8.448446561367525,8.283400501196862,7.303752950538396,6.978572955910146,7.303752950538396,6.694040460610427,6.67175338511948,6.32410539987993,6.084327970682458,6.364933814328813,-0.4372242620052323,-0.2721193895344788,-0.1369359422350865
4393,6.8171062800543645,9.262378636467709,7.833444317283913,7.833444317283913,7.7884634954755345,8.316991084440126,8.224908005615161,7.2623249276680255,6.9531253022573045,7.262324927668025,6.682575630022924,6.66165596896529,6.299741849720891,6.102826332377825,6.370186635673277,-0.4422761366195689,-0.26637625930139797,-0.1339208361593002
4394,6.797376491402572,9.138300543495399,7.635869231225408,7.635869231225408,7.59006638355473,8.047553103274147,8.004336722880149,7.217911112900667,6.925654135781807,7.217911112900666,6.669929280802808,6.650773469254874,6.431485502921183,6.121947448704951,6.375892802727942,-0.34337795668639504,-0.2392659641538612,-0.12002147489458623
4395,6.779073191059692,9.02180164198245,7.456276710206321,7.456276710206321,7.407040014597358,7.817683030225554,7.772700890403423,7.175734503178184,6.899831044657547,7.175734503178184,6.658415518451989,6.641064215519284,6.578768115952943,6.141096533725794,6.382297386381023,-0.2500955817433696,-0.21672776759400886,-0.10840885191213101
4396,6.762649052215304,8.945187844954427,7.342748574550948,7.342748574550948,7.29391536747861,7.693486870983536,7.590500812606526,7.138182077339069,6.8768314796213925,7.13818207733907,6.648149706618427,6.632154849465486,6.685863342071612,6.158117335897784,6.387478219309582,-0.18506206252947507,-0.2004922506208976,-0.10010719941246542
4397,6.433292845575507,4.306684775825486,4.119418121380825,4.119418121380825,4.1116939327297155,4.164749976763796,4.101267302350553,6.187497072951061,6.346817690759081,6.187497072951059,6.486223231341099,6.532121593937139,8.273726843551568,6.784949389731139,6.717425497115197,7.109625320293856,1.018023560709044,0.6314938750034176
4398,6.715290299778352,10.878481915654216,9.988796957163675,10.161383851394923,10.12775252122232,10.450861276004417,9.440292092294143,7.012395331173766,6.801671385029052,7.0123953311737655,6.617287932152427,6.616569059491838,4.5844985700533885,6.222180533131088,6.4314667339546245,-1.8140276285786505,-0.2952084905578161,-0.13830107524164878
4399,6.9721469155339415,10.95485127452467,10.436485862255058,10.436485862255058,10.413199604505138,10.548373723660406,10.179510216323697,7.637003647334221,7.197397069236388,7.637003647334222,6.812741313400785,6.714718168445433,5.094497078344744,5.988478979467348,6.2320392676544785,-5.516816160072511,-1.788512100399567,-1.0473328928577474
4400,7.240437206018741,9.778151105295986,9.440676712241954,9.874792855879983,9.853799320257073,9.936840180170844,9.747228593120678,8.02764307966389,7.531305609041691,8.02764307966389,7.097010322247266,6.908016173992514,6.3080575662071,6.1663775648306425,6.284726738943334,-6.9493729571524785,-3.760972668599911,-2.5189039512796843
4401,7.456759788754065,9.881979492337308,9.56231112490167,10.082154741269129,10.063220849985562,10.138017960238319,9.999430408132392,8.340678933060873,7.797250051002286,8.340678933060875,7.321749779201021,7.067628060470382,6.681927457989356,6.302820625341166,6.338006069938477,-8.050462525011774,-4.9451958850176965,-3.5410937566450937
4402,7.6781528885947985,10.0208438354904,9.698126426309852,10.268096360094615,10.251520359374972,10.325490463510365,10.218057154986221,8.624795027126886,8.052622838034962,8.624795027126885,7.551972172579529,7.250187232091758,7.0315328992675505,6.479149318032172,6.447751626148555,-9.049716779949948,-6.093625662059413,-4.557828144506456
4403,7.9447494543282975,10.178498384749755,9.888807457631215,10.539126425933652,10.5223740064981,10.60636429012928,10.532325607138516,8.956631232271842,8.35425627030187,8.956631232271844,7.827178178578142,7.476741664644215,7.380936857405169,6.69772512488444,6.599227058986559,-10.485946059992198,-7.516295029819944,-5.839692626027229
4404,8.172263557457779,10.51005565398603,10.270176622283477,10.908030739013016,10.888917792389247,10.989163999867616,10.927480595637883,9.263697632135782,8.619920640074367,9.26369763213578,8.056615772020631,7.66065546303882,7.599914668633683,6.849533911905478,6.7013902860032735,-11.609530600928485,-8.422765529065863,-6.693552387240322
4405,8.454706751662261,10.640468137779008,10.400610600105502,11.114193671027746,11.09837983057978,11.20678649764062,11.159206703276354,9.574262346815635,8.921778113486358,9.574262346815633,8.350854409323238,7.920910909577576,7.989317990354913,7.127446471830843,6.920043705668795,-12.770901029379948,-9.857773002935351,-8.0646212925823
4406,8.62058544349914,10.90639390697444,10.677429391024475,11.352941663192095,11.342409487487023,11.45336765078637,11.4115592035674,9.782833492123691,9.110168788073207,9.782833492123693,8.521587172029033,8.061061621128779,8.154107780679983,7.260340851934372,7.011954454184353,-13.100934987471561,-10.145051389961406,-8.438673677501178
4407,8.772902921234738,11.133208176624139,10.917548047496954,11.568436962268239,11.558357733814006,11.66743178120988,11.620064753465414,9.963807191705246,9.275565993424927,9.963807191705245,8.673354944929645,8.198430838731664,8.307549629945077,7.382902698154045,7.121295684038399,-13.436375774588377,-10.468783181531277,-8.738250035880471
4408,8.977902036021899,11.325555421925625,11.15070620584547,11.834341559643123,11.821981173246765,11.94161311654725,11.889081687886407,10.205564883443058,9.497839919734702,10.205564883443058,8.878580576489886,8.383687311778697,8.52204807899971,7.551596269536715,7.269534703822693,-14.36883203195787,-11.3258237549691,-9.509303167889072
4409,8.997947517377687,11.45420614495406,11.328321132792633,11.982352753061026,11.973645280475445,12.111038633773704,12.034650992666739,10.262278944708736,9.532500259608701,10.262278944708736,8.89394391014617,8.387030097685097,8.489906896750737,7.525608875583604,7.241559935761492,-13.732936040294968,-10.602321071917414,-8.87548891773989
4410,8.01450299516962,8.826120103485001,8.527001528484856,9.546772697074479,9.52596773558133,9.973775890830357,9.714324217653223,8.885550886769355,8.376225231630526,8.885550886769355,7.930565283384049,7.601106153500009,8.056777555885487,6.975579679998743,6.825987075369492,-2.197680594424768,-2.5323610814993796,-2.0554041652850343
4411,7.901053694646558,8.927803706250565,8.66136025829682,9.649699487375162,9.635459955783238,10.100692745837222,9.879819703976867,8.687887232231917,8.18936612319805,8.687887232231917,7.753160152793416,7.571553776301997,7.495954760486969,6.8184330733549166,6.953741429405944,-3.5440646928107635,-2.779296074384469,-1.8369890722176598
4412,7.675047286210794,8.598068799695652,8.239293084272862,9.113122073043733,9.092207524358528,9.715863652411679,9.443968537553966,8.390936160660496,7.930376828908429,8.390936160660496,7.5273874136253704,7.383242094556357,7.337903783767029,6.6638386665902445,6.836107360204283,-2.325309529151999,-1.9068911596924178,-1.2081847048921608
4413,7.479768348565767,9.01407902595491,8.44221281872667,8.956805396120293,8.933479830721856,9.802574404132116,9.384557372082924,8.145837419876413,7.702462294201722,8.145837419876415,7.314509059236363,7.225260982124674,6.907117467669903,6.483180698596311,6.748059670047627,-1.4539339357428498,-0.9757625306083197,-0.5601097976777929
4414,7.325109304762331,10.033952661397798,8.763126440035196,8.763126440035196,8.723940596153044,10.158623395337285,9.332380981049093,7.925828943609854,7.512992034196288,7.925828943609854,7.151759738459418,7.110386185409235,6.519276906170615,6.377690533308983,6.707780336622182,-0.7296006457134975,-0.40152186116973865,-0.20883798069629086
4415,7.230218254355405,9.786972924923733,8.414538501859838,8.414538501859838,8.371438439450904,9.381673298459782,8.884235293297817,7.775803637832555,7.3975581410858045,7.775803637832555,7.066593331432401,7.038972669520662,6.6673719823672934,6.357383025032245,6.680387197955518,-0.5316332813586313,-0.34015611202173185,-0.17198712248586084
4416,7.147577470283182,9.396468638195007,7.814700260955569,7.814700260955569,7.7712033111648235,8.484573990994557,8.307489564919315,7.641267478484146,7.298040378044652,7.641267478484146,6.997716665160095,6.975619861412927,6.975045392048975,6.3541658518360435,6.653199344781203,-0.2766707008023561,-0.26725570669236226,-0.13389575654399657
4417,7.088139929083755,9.393401309967528,7.864480748793063,7.864480748793063,7.821817572308406,8.354542715770705,8.256077557024847,7.552963885119716,7.229705883833661,7.552963885119716,6.9468551327083645,6.926350266512435,6.849850213214585,6.340746380297013,6.622994649191208,-0.3016958165636613,-0.26007242113448414,-0.13016546873412232
4418,7.0334009091924115,9.224894046428311,7.616624693588885,7.616624693588885,7.572254067756214,8.034109009634234,7.9878554760996145,7.468068856671374,7.165589427122864,7.468068856671375,6.900919926267918,6.882328317271895,6.948282237243134,6.3337709958644615,6.5990672074209265,-0.21181817037674264,-0.23111877889686927,-0.11543169405460454
4419,6.983156868651286,9.03872477531343,7.343468035682731,7.343468035682731,7.297389154944229,7.690976156644231,7.642267605254189,7.386697838227219,7.105607162429623,7.386697838227219,6.859652821106726,6.843213675761761,7.13112807120025,6.3326078039862335,6.580820189093898,-0.09870524173509372,-0.20355344227654723,-0.10134067433935673
4420,6.942525499199656,9.098191785560628,7.478546534993033,7.478546534993033,7.432782162696573,7.743149603331837,7.639099465339927,7.32687688577318,7.0592522059541505,7.326876885773179,6.825080611112499,6.809123548623088,7.014654306206433,6.323284336451819,6.558994891292026,-0.12626875940533794,-0.20293597331604626,-0.10115679428676391
4421,6.901539660516275,9.118192474008733,7.537344618208714,7.537344618208714,7.479261803463635,7.867522244832628,7.335208169535684,7.260217135826405,7.010622841600397,7.260217135826404,6.792227834152639,6.776873167848707,7.1852261021171255,6.324238532478874,6.543123494097016,-0.031074958736203178,-0.19392649386425675,-0.09686173275853809
4422,6.948713759923048,10.364445068404313,9.68974348171153,9.716957524191487,9.697644540700706,10.005218960236329,9.238567771969773,7.427383317268153,7.10030378265683,7.427383317268151,6.814109189871925,6.775468019655866,5.616198862566531,6.200835062475697,6.4506322566549015,-1.7709912814908875,-0.5996645620291496,-0.3176271211348944
4423,6.97789554863315,10.275566724312991,9.743306768481512,9.84846090643175,9.833832755209967,10.168426666151822,9.524597747901735,7.534951602347861,7.159043922539794,7.534951602347862,6.830124702707733,6.770868835596984,5.5453054567939875,6.125297803067603,6.382693748654173,-2.4631369793632514,-0.872559778749132,-0.4805519882281454
4424,7.009544306192641,9.488587053280579,8.997604995719179,9.313946099533641,9.303429214482364,9.56502619543526,9.13436665716458,7.592059800071761,7.205831313779186,7.592059800071762,6.867881388273181,6.785216297522304,6.049752942978941,6.143702976474601,6.364601281265423,-2.7329106515687256,-1.2832173352136982,-0.7453142368211652
4425,7.045396342006714,9.126165333052608,8.64254177555538,9.064121475095114,9.056036365166896,9.328713827415973,9.030469918463446,7.651590815034242,7.255959266254988,7.651590815034243,6.909781661073136,6.804753000008688,6.272711711605041,6.16797250711203,6.353546733762388,-3.08963725820955,-1.6621625455482265,-1.011012269215785
4426,7.0505640404409995,9.411971977193865,8.783496005583782,9.081446593018253,9.072498887702345,9.507789028996973,9.214695786402082,7.686270696178686,7.27145538321886,7.686270696178687,6.908491984379014,6.798116791552021,6.15784560595529,6.13071327257934,6.324778199885179,-3.161651001080981,-1.6088880367839913,-0.9791329923633975
4427,7.053951698767529,10.01166282749122,9.250054524746277,9.361443219312974,9.348368524586428,10.029076981717422,9.742767198272519,7.741765850287069,7.28823226340462,7.74176585028707,6.891390374882475,6.786202482039423,5.7407645023016185,6.041014899477879,6.284172700674226,-3.425987019202446,-1.4559587094318305,-0.8595434060760626
4428,7.073592603087417,10.136379339342408,9.36473628798136,9.447402882741798,9.433903389030528,10.261351114166416,10.008304705934693,7.8051082685558875,7.321081094406373,7.8051082685558875,6.897557317025548,6.790748613008608,5.601911831177081,5.990006365495208,6.260416131610845,-3.725494584697623,-1.5346231039144207,-0.8967656056521319
4429,7.095209942234542,10.197359091281175,9.431326904932572,9.506514933813143,9.489683351071733,10.430797516611442,10.207167732913804,7.86811129751762,7.356779836265114,7.86811129751762,6.909364807669168,6.796272920485318,5.529054862121436,5.950618317820716,6.235766004705524,-3.985606516974913,-1.6336443192400312,-0.9550688827065752
4430,7.134058806856934,10.15106244654435,9.439433458905931,9.553355944285112,9.540784111574203,10.549329020401958,10.367181351120507,7.955341245630521,7.4137812059786965,7.955341245630521,6.93991617128335,6.81437606500349,5.543501140140536,5.924491096936179,6.214970924028284,-4.423097493823349,-1.8621981164037031,-1.0992550338628875
4431,7.1702679840860295,10.24826079250391,9.558472827261479,9.665464313746272,9.655871561269706,10.766287978769956,10.564604059430247,8.04038634823691,7.468112135501825,8.04038634823691,6.967372199358627,6.829874668182258,5.516168637043573,5.894358050480345,6.191637200862692,-4.777384720577221,-2.0308079517399618,-1.2079409438225213
4432,7.230751938081725,9.715646549243235,9.162908021320238,9.458540592117188,9.450618130835737,10.426049535151934,10.237542638879745,8.111953684208192,7.539188048336384,8.111953684208192,7.038018116948551,6.878253526362116,5.986364729536639,5.96408254968891,6.217319004387846,-5.00633014360263,-2.529405316508952,-1.5566774625146957
4433,7.214326684838179,9.363814068694762,8.858944060568493,9.251078618530402,9.242644010405478,10.437920331620985,10.165379726158669,8.084288869129798,7.518922546774364,8.084288869129798,7.024227014713359,6.866217128339679,6.003198012100927,5.964165160296921,6.213511709904995,-4.471980575787703,-2.2779284268500515,-1.402574973165047
4434,7.2286215965140235,9.096134453655889,8.786581660685162,9.343990712194199,9.335228677400734,10.634229052678167,10.308772607237842,8.115444456393062,7.537333973663913,8.115444456393064,7.031487301275906,6.875807451199865,5.922116305548282,5.9475301461587495,6.214280928735818,-4.641026538528204,-2.2936257493383514,-1.3997732831329477
4435,7.19447431520743,9.4887828273581,9.093669789193738,9.489134457253662,9.478155235985529,11.125044574389797,10.728184763161485,8.099616076517744,7.502871502448483,8.099616076517744,6.980720000137878,6.842020386931943,5.471047389874002,5.861823923758012,6.181169271415403,-4.363660843577125,-1.8574682949468766,-1.0970723918559064
4436,7.093641827664275,9.841859612454215,9.143154786406079,9.32773146392492,9.308142723381986,11.920697919673687,11.27682221803464,7.949535450519841,7.372020873625325,7.949535450519841,6.866695618842623,6.775494346565933,4.622248683005041,5.783855787165407,6.178967819506541,-3.131456794113094,-1.0191084762960148,-0.5614175081831176
4437,7.028203489302407,10.057737367366439,9.134911559538715,9.175486153150864,9.141060302117095,11.863322368973938,11.168918539697408,7.816305361006237,7.276674719622091,7.816305361006236,6.804497908410962,6.744236368937054,4.463692182315065,5.792690455815687,6.2117980182520185,-2.3888754251674436,-0.7209546194797609,-0.37938432606911016
4438,6.966451351541936,9.893489476374919,8.782007307294089,8.782644742728042,8.751582494847694,11.190473914444919,10.463559024009415,7.673462871462883,7.1862347485282365,7.673462871462884,6.75991014096042,6.7152703264147355,4.883366718916352,5.846357410457956,6.2443059043012346,-1.650174315721635,-0.540311576917023,-0.2785471720324237
4439,6.921766048968987,9.721387455787989,8.52275194612368,8.52275194612368,8.489335446659734,10.35677728175005,9.920020281517285,7.567785872667113,7.121287754754338,7.567785872667113,6.730601901580659,6.693741242357158,5.215551463816941,5.8934179304942065,6.266194729959977,-1.288923054761021,-0.45874072641305597,-0.2342770579063046
4440,6.879037499229453,9.45764390022718,8.107161500725944,8.107161500725944,8.066040828039224,9.497415216664763,9.345466456755306,7.466011990072123,7.059251020587147,7.466011990072124,6.703335172287793,6.673079189106374,5.586557523388941,5.940658354503463,6.2869073576256005,-0.9129775201528687,-0.3704834578981022,-0.1875896475855613
4441,6.850449605295965,9.456938076972504,8.133222842922903,8.133222842922903,8.091488217005425,9.092719459219042,9.007134870695449,7.39786004817088,7.018353580079022,7.39786004817088,6.686285420498647,6.658559348401042,5.788585225646311,5.974710792826414,6.29876511672306,-0.7964027691949619,-0.35214619407145326,-0.17805605260088703
4442,6.8203292752039175,9.329316427795876,7.9373851899778725,7.9373851899778725,7.8948864321239,8.573202066905823,8.533028506661697,7.325078581745532,6.974884766701358,7.325078581745532,6.668465178537705,6.64369442777827,6.117128656829367,6.011851775329877,6.3125040888551815,-0.5680324441639985,-0.30876918703469347,-0.15574060962422867
4443,6.793694172892342,9.199522295366336,7.73992764077091,7.73992764077091,7.693921314200143,8.187845563476564,8.14578165270941,7.260170697134084,6.936188858986721,7.260170697134083,6.6527047506077785,6.630843103070195,6.374559741558758,6.045238804081474,6.32549734715367,-0.3968803987241499,-0.27223164477688905,-0.1368385797329612
4444,6.771160503733368,9.097687939753094,7.587584966096003,7.587584966096003,7.541470197717736,7.987153288775283,7.889965306477931,7.206440068995082,6.9038782778323675,7.206440068995083,6.639136710564993,6.6194830476202275,6.522914831512233,6.071833352134903,6.335087817408088,-0.2959160871983823,-0.24560057313954842,-0.12312218939007533
4445,6.459373601498564,4.361911298476139,4.165826666904526,4.165826666904526,4.157735963279074,4.22633772448973,4.159893053002185,6.266862199401413,6.3923293941960475,6.266862199401414,6.50211318964135,6.53599555270144,8.373831345800642,6.737364179881286,6.679661711206833,6.835572528255122,0.763217253976923,0.4660915172857173
4446,6.795211330148694,9.451545858605403,9.026077486192342,9.508558502543893,9.492371835320233,9.751086319169584,9.265884542136286,7.225123321894941,6.931822527985229,7.225123321894941,6.675184333314235,6.639084246906941,5.184362101653595,6.1252453447335276,6.346345965828649,-3.1482484857368367,-0.8483817562164888,-0.4516024907671173
4447,7.195500806576503,9.791286280290207,9.505532475544518,9.963594026140106,9.950707521353387,10.125966313841195,9.921933434719746,7.979597498239304,7.480516329132314,7.979597498239302,7.0438203061636955,6.869768780798433,6.037261561758862,6.108043114088087,6.259021232464554,-7.569642648727548,-3.6468969192206253,-2.3801962382733635
4448,7.641562653284231,9.525042026827954,9.311867011849504,10.16374811730376,10.150451879490191,10.298777637867225,10.17866724839474,8.57357268694132,8.008571592691515,8.57357268694132,7.514195635222935,7.22212386539019,6.968478125487899,6.454818583504548,6.435676138088866,-10.215727130170617,-6.742473090507527,-5.005396926258481
4449,7.986822046768827,9.80975835756716,9.604474566373348,10.500015670374895,10.487823087447746,10.64207455359602,10.552848351673406,9.005904168670698,8.40516816519324,9.005904168670698,7.8795241621504655,7.508712197140927,7.458959985667991,6.753144155630233,6.612256229088612,-11.641947623942526,-8.476877953741688,-6.746522299840133
4450,8.270369340877677,10.057228971089042,9.83690746200997,10.747862144719011,10.73652117258647,10.909994919354023,10.8364861651496,9.331935253901754,8.715783622367201,9.331935253901753,8.176650944774469,7.761324447746793,7.827384342653909,7.0213666356471816,6.806865273126385,-12.473955933661404,-9.578250529888733,-7.913246135897988
4451,8.593303420650741,10.483800883918763,10.269839455751834,11.17158928664059,11.15920468690444,11.343585975555861,11.288820871300688,9.723481945832066,9.072925616273972,9.723481945832065,8.50368882791064,8.045163768509907,8.158143020363443,7.283895709989215,7.017401920745843,-14.076086407910296,-10.96881515451746,-9.242001422503126
4452,8.854300230295038,10.860822421690123,10.679486784150482,11.538102856314014,11.523637741514033,11.726121393834811,11.67942481747229,10.047908062344746,9.365054656023952,10.047908062344746,8.767557925493263,8.27058088660485,8.416391307217202,7.487207788641778,7.176107117185749,-15.029879442696211,-11.79485784674828,-10.082525205986277
4453,9.163432379605215,11.182464813927881,10.9878972938931,11.888725890485503,11.875888133060906,12.085346485273151,12.046707433598597,10.40111951041281,9.697077313587842,10.40111951041281,9.081040391365992,8.553552455053643,8.755531587227024,7.760961272319173,7.410027596519443,-16.33000723469037,-13.099817554971493,-11.347779690045467
4454,9.485250559514247,11.569975250335355,11.394136159242745,12.305119813375446,12.297023806814561,12.51636125912368,12.484202721776033,10.783225860472628,10.049232827074363,10.783225860472628,9.406988922850882,8.840699396588406,9.082248999169224,8.030751985229136,7.6321659661024475,-17.805804812105094,-14.406431294852927,-12.650913049838596
4455,9.818396870588431,11.953210276353598,11.79467855828699,12.724451853418195,12.717033386674805,12.946387690390988,12.911512910688481,11.170033525010258,10.41008965862535,11.17003352501026,9.745138775538557,9.142176541403376,9.428554139332032,8.320244026066852,7.874263424181403,-19.226294916233496,-15.73113463371049,-13.998024737098335
4456,10.10507978613469,12.272745092826582,12.14080528609403,13.091318997811815,13.081972355621312,13.324930683046656,13.285241708160502,11.503414687219289,10.721022177325572,11.503414687219289,10.03642873116857,9.401145624773681,9.721587666278076,8.569442775117853,8.081269072221792,-20.17659238242979,-16.611476489086723,-14.945677039906546
4457,10.272948806372872,12.479410260682855,12.391125347752658,13.330897144706771,13.324797785426727,13.583515755849813,13.529864569864596,11.705062858417847,10.905330385924367,11.705062858417847,10.205564472492568,9.550227001171159,9.880261146971096,8.706066086567292,8.195123616417954,-20.185603552218524,-16.587161090221542,-14.989891518246676
4458,9.149577516868128,9.848757821858406,9.71527956592125,11.126829531844857,11.117485371060337,11.632688406580153,11.516603828270515,10.257309737508798,9.643965743333233,10.257309737508796,9.107289748429617,8.584562400908009,8.998015646747081,7.957269759350437,7.525159058482783,-7.494493798882841,-6.844165902130072,-6.304874960160482
4459,8.993270273219292,9.876166680099635,9.74390380237277,11.03237493071805,11.025298965406398,11.533335404070055,11.423666851095469,10.0204530248573,9.413890696525042,10.0204530248573,8.88314865923432,8.512561218012722,8.617239198619131,7.7458442936113405,7.6112317395004,-8.428520504640364,-6.831313222852527,-5.413910445455153
4460,8.59561663818083,9.360600491474473,9.176902958132485,10.411965922888621,10.401203325757466,11.039810513648304,10.900035774068895,9.551452933615375,8.97531154700087,9.551452933615375,8.471187833713179,8.161679599529357,8.202870093161856,7.3909227338109815,7.348047652057841,-5.807990177127892,-4.652416522529745,-3.504097944122457
4461,8.29238550183319,9.190127786551882,8.970557854509773,10.047028960526031,10.038044878870318,10.775936605964459,10.6150268438245,9.190641265963494,8.629989450238028,9.190641265963494,8.139419111478244,7.9065524179419455,7.766255688102487,7.088196956992994,7.183115385645864,-4.346735884423694,-3.2079691990872625,-2.2076815135439496
4462,7.899361359499935,11.011925630637066,10.045838415838926,10.057313435949045,10.02733856415291,12.65209871264086,12.019842989903008,8.753869321390301,8.18260779414951,8.753869321390301,7.682753957813819,7.575651148471852,5.487895652877594,6.611638594237337,6.968694502794192,-2.2328701503196653,-0.7322966336001918,-0.4149621259160262
4463,7.73385981120457,10.372333022960396,9.428976014971807,9.55964396636379,9.530100155890384,11.52747154031711,11.183080946881917,8.505722511536108,7.975736098825777,8.505722511536106,7.511997987704239,7.457429768208902,5.828364076190302,6.518273463872373,6.939123437592026,-1.8678311527094253,-0.6932615365655246,-0.36159099887112195
4464,7.590627888549208,10.025738045250183,9.004277668301006,9.156078705991025,9.124489447496114,10.818705473846794,10.703355766463805,8.307859962703537,7.81425611033343,8.307859962703535,7.382352739509587,7.335052777938667,5.9123641589432685,6.456845516315639,6.855849445543905,-1.5406530086398043,-0.5952360616509457,-0.30819759927999296
4465,7.480980716350567,10.032141956052135,8.985305030118111,9.098801329870621,9.066018662157163,10.471380007652824,10.403392491228454,8.15846810568049,7.69164814362081,8.15846810568049,7.283180676818589,7.2402179423274315,5.913543720132525,6.40789324795669,6.788787741034053,-1.4065398257977568,-0.5484044966681033,-0.2828400639124637
4466,7.383278924900695,10.049964171517576,8.884999319397354,8.930701855067552,8.89463229197132,10.174859343088501,10.141030147197341,8.021019136787562,7.580544003398196,8.021019136787562,7.195128261682502,7.15783312090355,5.901008126377781,6.369237386577442,6.735122238408905,-1.1929211092480252,-0.4647252556757783,-0.23785760185238647
4467,7.298916876351085,10.01872063911477,8.758561969681082,8.758561969681082,8.719454035714929,9.893416519859493,9.856871650136457,7.899161365476113,7.483698681542186,7.899161365476113,7.120168833099999,7.087737670418398,5.941451080815768,6.341176300723886,6.69177665929461,-1.0182245176262776,-0.4051617349758961,-0.20594324538693545
4468,7.232030289919282,10.021855624277775,8.814639439899869,8.814639439899869,8.777039243334343,9.75127434752629,9.673152286637114,7.807923588606012,7.4094333909685135,7.8079235886060125,7.060754468035702,7.029283888720161,5.94269489057491,6.313585347465393,6.649134386471808,-1.0127265074879448,-0.4056757087089335,-0.20640229165551635
4469,7.158415164370001,14.320068570750482,11.246931129914245,11.246931129914245,11.122607864716253,13.59200820382583,12.554361372181297,7.73538071294331,7.331319379868578,7.735380712943309,6.9777657134281865,6.960810346657339,2.9164000537053227,6.220150713913062,6.5903013134460995,-1.0519822353935966,-0.1653871590519447,-0.08088202641857313
4470,7.813538508016453,10.150624954503618,10.022744875920456,10.684101757813965,10.679285592342843,10.844086526375092,10.697964771812742,8.779994838939169,8.173380893998187,8.77999483893917,7.642593692174827,7.402290066894474,6.862024906065597,6.505192545410486,6.631199239790759,-9.837252717410177,-5.833721545900017,-3.954918794233295
4471,8.300462093827331,10.92062112820106,10.759022997028337,11.321115236730972,11.313829859677789,11.474619335253095,11.359220964025198,9.46847497945717,8.768612631064203,9.46847497945717,8.156233076220358,7.765432908413764,7.577728994889142,6.8439911729835465,6.762253185763325,-13.090724928806583,-9.085407524613293,-6.945591798452861
