HP1_Energy_Wh,HP2_Energy_Wh,HP3_Energy_Wh,HP4_Energy_Wh,HP5_Energy_Wh,HP6_Energy_Wh
185.35720802612983,1567.9003783065095,73.81210405909458,5.867605879901013,5745.4297881657685,15.455622268342063
226.49302221541654,1569.4240931268284,196.11140365096733,5.846010277123748,5872.430274091199,2.7673847178751467
279.24662452662665,1573.5681393767686,244.24827605490586,5.945383186730808,6061.92151651909,2.7713056295454717
194.07386443100668,1571.8349992139085,425.24754510745345,5.788219183151487,6167.967280976454,15.533989700718989
22259.538812964674,1609.06115657516,460.3199710145131,10.856349409737085,6165.608086693215,463.2747145588994
255.10818386285948,1616.639592339425,13936.959941976056,8.817087538312256,5625.701464183412,5246.165438896014
349.72080151145843,4406.830300622955,5092.032685168169,39.07003894782805,5608.830744745713,5529.4294592496935
855.5127388056493,6328.206159995659,1601.619406462654,110.22024060831973,5927.832675587179,5256.6547961295355
1362.2919469166964,8023.316469882067,973.3391497974213,127.3656222568849,5549.197556379147,4112.959191470281
1874.8708895220664,11041.71107286256,576.865932667938,132.1355718716694,5012.017705607536,3338.501727037268
2349.270453691584,12051.636139769287,263.27119525993083,183.40036471613223,4474.75782708573,2141.1327658477767
2723.527592138385,8937.401671987953,226.23034138746723,259.83899775162706,4204.937210544069,1608.6853459239712
3064.87588272208,11797.354923860492,70.40419412056029,234.05574821702555,4010.5565284108925,1261.0693702776691
3359.270632509161,10600.991102400234,83.13398545814032,101.3950931848967,3906.83578002442,959.6069527155972
3615.684145755831,9496.644064458655,91.44450976151305,93.66125615146743,3801.282740812474,1247.427425921826
3811.8796355412983,6862.893030313518,88.25688636210633,156.09840612991704,3576.958155510366,1689.4947219521223
3284.986596406831,2912.010836773539,114.94799524944932,61.98034332378521,3022.709715408896,2936.724011679905
5.469948486393988,2082.330924109328,594.6735853229939,44.78999717917236,2792.9383609155284,4173.4201455514885
0.7328699591432278,2238.3227332041374,662.1077486829128,26.757300441782448,2901.369350851899,3974.4791436154737
